,cid,votes,time,含oh,含oh中文翻译
26154,UgwQdehRp_7a7Gz3Xz94AaABAg.8zoNNAQmde-9-UbmzLkzgu,0,3 years ago,chaohua zeng is really false.,Chaohua Zeng 一个个真够假滥情的.
26151,UgwQdehRp_7a7Gz3Xz94AaABAg.8zoNNAQmde-9-UaUqqaCQS,0,3 years ago,"chaohua zeng, don't be disgusting, talk about the sun, ms. fan is also ""waiting for you in the sun"". do you lie to you? are you afraid of being fake? the fake one is to be afraid of people, right, right? say sympathy yourself, sing praise to deceive.",Chaohua Zeng 别恶心死人了，谈什么阳光，范小姐也是在“阳光下等你了”. 你骗你的，还由不得人说真相吗，为了几个臭钱. 装逼装到国际，是真的害怕被人说成假的的吗？ 假的就是怕人捅穿对吧？ 同情你自己吧，为欺骗唱赞歌.
26110,UgzwZiK1wTotTf1BsXR4AaABAg,0,3 years ago,"oh my god, there are too many elements of this cultural element, right?",我天哪，这文化元素太多太棒了吧
25931,Ugx2FkjWFrk_2kEmGgV4AaABAg,0,3 years ago,"you call that a snack? 




oh gosh","你叫那个小吃？




哦，天哪"
25874,Ugymwi_CdwiaJN1-Zd94AaABAg,0,3 years ago,"oh my lord, 




is this the live action of studio ghibli?","哦，我的上帝，




这是吉卜力工作室的现场动作吗？"
30051,UgxfWH1a0GvJXpiD9Up4AaABAg.8xMBujkIxJ28xlw2C7CaoR,0,3 years ago,john tu others love to tie twist braids. do you use you to point your pointers?,John Tu 别人爱绑麻花辫，爱怎么打扮怎么打扮，劳作还得穿件仙女裙不成？用得着你来对别人指指点点？
30134,UgwuZpYWUJmsZqmhdLh4AaABAg.8xJbLxxntd79Q-rZbSDkZI,0,1 year ago,"@annieschmitz1691 ohh, sounds like you never ever ate meat in your entire life.",@Annieschmitz1691哦，听起来您一生中从未吃过肉。
16833,UgxKxCJgeeTyCyBT__l4AaABAg,0,3 years ago,ohh that they inspire there you were the kilo jaramiop their evil so,哦，他们在那里启发你是千里·贾拉米普的邪恶，所以
30190,UgzsP5DlJ0T9O_UbqC54AaABAg,0,3 years ago,oh my god i really salute you girl,哦，天哪，我真的向你的女孩致敬
33215,UgxsxwmesAYTk7Od-9J4AaABAg,0,4 years ago,"oh my, i've seen and been around many women in my life, very few are an equal. this woman is a man's equal.",哦，我的生活，我一生中见过很多女人，很少有平等。这个女人是一个平等的人。
33037,UgxuX_P3N_0fv-gDozx4AaABAg,0,4 years ago,yaar muje ye ladki bohat achi lagti hai,Yaar Muje ye Ladki Bohat Achi lagti hai
33012,UgxqPI3z_5fooQhhH5l4AaABAg,0,4 years ago,"oh my gosh, her oven is shaped like a dog!",哦，天哪，她的烤箱的形状像狗！
32863,UgzKqu24fyR0o6X5a_B4AaABAg,0,4 years ago,dis vdo is lik feeding mi soul .mind heart ..out of the world its heaven in tru means ..wata purety simplicity ..im actually speechless wchng ol ds but still hvtu put in wrds somhow a bit wat im feeling wchng ds vdo ..ds grloh mi shez amzing bestiful lik doll n immensely talented hard working ..the place .house .pots .fruits recipez ..vegis .grndma .lucious farms .trees ..wt tu nme wat tu leav ..huhh..im lucky i found ds vdo ..living in mad big cities wth such impure .. polluted.sly pple .ratrace ..is lika living in hell..n mann dis plce . people .. like a dream for me,dis vdo喜欢喂食mi灵魂。 。我发现ds vdo ..在疯狂的大城市中生活如此不纯..污染了。人们..对我的梦想
32787,UgwUZ5JzdOWflvSm5dF4AaABAg.8vfn2Pczxc88vvJTYnlnAz,0,4 years ago,xiaohao finally saw chinese qwq,小豪 终于看到中文了qwq
32559,Ugz_DvKfvfHCRV4QeLF4AaABAg,0,4 years ago,oh my god this is so amazing๏ผ,哦，天哪，这真是太神奇了！
32434,Ugy9hi5y64ph9cFgugN4AaABAg,0,4 years ago,this life is not an easy one.. really she is a hardworking one..oh my god i can't live like this in any single day...hats off to you,这个生活并不容易。
32431,UgzRhwS_WNQa1XlqmbN4AaABAg,0,4 years ago,"recently found this channel, oh have i a lot to catch up on. simply the best channel ever. love the cat head shaped oven.",最近找到了这个频道，哦，我有很多值得赶上的东西。只是有史以来最好的频道。爱猫头烤箱。
32388,UgzJjoNh95w-gpe6dch4AaABAg.8vuWgu4W6ZM92aJuMMrQYa,0,3 years ago,"yep, she was dj. so beyond doubt you can dance together. hihihi every body put your hands up. oh it's very laughable",是的，她是DJ。因此，毫无疑问，您可以一起跳舞。 Hihihi每个身体都举起手。哦，这很可笑
32368,UgzJjoNh95w-gpe6dch4AaABAg.8vuWgu4W6ZM8wE2-qx65ys,0,4 years ago,cinnamonsanimations oh yes first choice no doubt,cinnamonsanimations哦，是的，毫无疑问
32324,UgwAoHQq_qXPirqRVph4AaABAg,0,4 years ago,thats a gigantic mango ohmy-,多数民众赞成在巨大的芒果哦 -
32230,Ugw98zMUT5-2W4KP6xF4AaABAg.8vxydkDtngx9MkgB9Rarcd,0,2 years ago,"@selenalamothe997 u.....jbnkl""kll2lllkll




oh hell 1 pull o1oo998p stop&]a kp o loop","@selenalamothe997 u ..... jbnkl“ kll2lllkll




哦，地狱1拉o1oo998p停止＆] kp o循环"
32126,UgxtLJOX0OBlh_otqNh4AaABAg,0,4 years ago,"i'm just going to go out and say it just give her the prize for amazing woman of the year, screw it century. oh my goodness she's like phenomenal. as a woman i've never wanted to be any other woman till i met this lovely soul. if i ever felt like aspiring to any other woman it be her without a doubt. ๐’๐’–๐’—โค๏ธ๐’—โค๏ธ๐’–๐’๐’—โค๏ธ๐’—๐’๐’–",我只是出去说这给她带来了年度惊人的女人的奖项，即Century It Century。哦，天哪，她就像惊人的。作为一个女人，直到我遇到这个可爱的灵魂之前，我再也不想成为其他女人。如果我觉得自己想渴望任何其他女人，那毫无疑问是她。
31890,Ugy8Qtz4xSKoJvcLr0h4AaABAg.8w22xfNs0u98w76C_2lPKG,0,4 years ago,@sofiiea oh yes. i just noticed its a dog shape and the door bar is a bone. but how can u tell its a shiba inu? ๐,@sofiiea哦，是的。我只是注意到它的狗形状，门杆是骨头。但是你怎么能告诉它是chiba inu呢？
31548,UgwSsgtjy4wPjnjINEl4AaABAg,0,4 years ago,oh my goodness! everything looked so nice :),哦，我的天啊！一切看起来都很好:)
31408,UgylszaqVPGmLoPWXZt4AaABAg.8wDyjYlSDSb8wUpX35r_ek,0,3 years ago,@user-qc9un1kq1v oh cool thank you !,@user-qc9un1kq1v哦，很酷，谢谢！
31327,UgydMH2V1eA_BWlmQrJ4AaABAg,0,3 years ago,oh what a pure and heaven life๐’“,哦，多么纯洁的天堂生活
31235,UgypCdOxh-_UvCpYVAx4AaABAg,0,3 years ago,oh ammar abu fouruhha,哦，Ammar Abu Fouruhha
31215,UgxBPmGw0xIG1aIl6ZF4AaABAg.8wR1zKZ8whC8xDQNEBFvmY,0,3 years ago,@miachen2126 oh ok. thanks for clarifying btw!!!,@miachen2126哦，好。感谢您的澄清！！！
31117,UgyUHKtns_sLEyOODCd4AaABAg.8wWe0ln8hPP8waKwWl1q6I,0,3 years ago,"@poonamshankarshivnani7299 oh, it's in china.
https://zh.wikipedia.org/zh-cn/%e7%bb%b5%e9%98%b3%e5%b8%82","@poonamshankarshivnani7299哦，在中国。
https://zh.wikipedia.org/zh-cn/%E7%BB%B5%E9%98%B3%E5%B8%82"
31037,UgzF-bTIu0PQa86x5gB4AaABAg.8w_-YWVrkVC8xLcIsNF93b,0,3 years ago,"@kat c. fine. then i disliked and unsubscribed because of how she treats those puppies. watch every video of hers and tell me if there is any single vid that she treated them nicely. oh also, no need to defend someone that much you don't know also ;) i am sure im much older than you, kiddo.",@kat C.很好。然后，由于她如何对待那些小狗，我不喜欢和取消订阅。观看她的每一个视频，并告诉我是否有任何单一的视频对她的对待很好。哦，另外，无需捍卫你不认识的人;）我确定我比你大得多。
30829,UgwhA2P5prig6oMOXmJ4AaABAg.8wiRFFlXViy8widftwSV8Q,0,3 years ago,"jay jay oh my gosh,thank you๐",杰伊·杰伊（Jay Jay）哦，天哪，谢谢你
30792,UgzKVuCjDW2L_8M7AQB4AaABAg,0,3 years ago,"oh my god i feel like crying, this video is amazing and even tho i live in another country, it reminded me of my grandma and how we used to make traditional dishes on holidays.. this is so pure and precious i love u",哦，天哪，我觉得自己哭了，这个视频很棒，甚至我住在另一个国家，它使我想起了我的祖母，以及我们在假期中如何制作传统菜肴。
30757,Ugz8qVe-kQ67FqtP9iN4AaABAg.8wncWhN11FV8wwBNojsAF9,0,3 years ago,john adrian martinez she is very rich and she has her own brand.,约翰·阿德里安·马丁内斯（John Adrian Martinez）她非常富有，并且拥有自己的品牌。
30584,UgydjrWnsxCj1osCGwl4AaABAg.8wxvn6_j3AM8wyI_9dJuud,0,3 years ago,"linoox lee oh, no wonder",linoox lee 哦哦，难怪
30538,UgyySwGmDvOFkuceh9F4AaABAg.8wygo0jMHYk8xYh2o714CX,0,3 years ago,"@hongweigeng5546 hey, you know what, that guy is exactly correct! because we are here at youtube, so everything bad about china is true, and everything good is fake and is sponsored by the chinese government! everything is just a show! i mean, millions, if not billions, of videos saying good things on different aspects of china, made by different youtubers from all kinds of countries, are all just manipulated by the chinese government! this is so scary! omg! no wonder trump wanna fight a trade war with china! oh donald trump you are our hero, you are the saver of this world! ;)",@hongweigeng5546嘿，你知道吗，那个家伙是正确的！因为我们在YouTube上，所以关于中国的一切都是真实的，一切都是假的，是中国政府赞助的！一切只是一个节目！我的意思是，数以百万计的视频（即使不是数十亿美元）在中国政府的各种Youtuber制造的各个国家的不同方面都说出了好事，而中国政府都在操纵中！这太可怕了！我的天啊！难怪特朗普想与中国进行贸易战！哦，唐纳德·特朗普（Donald Trump），您是我们的英雄，您是这个世界的节省者！ ）
30500,Ugx0DOaXdNwoT6EICId4AaABAg,0,3 years ago,oh salaam,哦，萨拉姆
30428,UgxTxuNpIBVIqG9c1WF4AaABAg,0,3 years ago,oh why in she's house there so many food,哦，为什么在她的家里有这么多食物
30337,UgwQGm4lQGTihnBAuTB4AaABAg,0,3 years ago,"oh, he is so good: 3",哦，他太好了：3
25628,UgzQL2LuCpmIR7aL1kh4AaABAg,0,3 years ago,"oh my lord, i hope to live their life ๐คฒ๐คฒ",哦，我的主，我希望过他们的生活
25606,Ugwlo1-CW8QWuu9WPZh4AaABAg,0,3 years ago,sorgohh,Sorgohh
25508,UgzAw_7pueFjlj31Qnl4AaABAg.9-DsGwkGuFu9-O-LEYfd2o,0,3 years ago,sruthi johnson me too. i agree with you.,Sruthi Johnson也是我。我同意你的看法。
25494,UgzJUTB__g1R6OyzCAR4AaABAg,0,3 years ago,oh i like nature very much๐,哦，我非常喜欢大自然
20438,UgxeLMUBI7_Yt0iXAKB4AaABAg,0,3 years ago,oooohhhhhhhhhhhh yumyyyyyyyyyyyyyyy,oooohhhhhhhhhhhhh yumyyyyyyyyyyyyyyyyyyyyyyyyy
20327,Ugwg5xu8KgskN4v-pYh4AaABAg,0,3 years ago,"my dream lives like it and in the same place
modern life is full of tension, pressure and demanding
we have become like a machine that has a meaningful life
๐ฅฐ oh its luck","我的梦想生活就像它一样
现代生活充满了紧张，压力和要求
我们已经变得像一台具有有意义生活的机器
"
20260,UgzmE7TMA2nXW2KjbNJ4AaABAg,0,3 years ago,oh i love her and her dogs.,哦，我爱她和她的狗。
20177,UgyDPj9z6ynAGK01pCB4AaABAg,0,3 years ago,"i am very hungry, john",我很饿，约翰
20054,UgzX5LxexuAwxdo2DsB4AaABAg,0,3 years ago,ohhh god so much to eat ..โค๏ธโค๏ธ,哦，上帝要吃很多..❤️❤️
19801,UgzYcXw_OOWJ4F9rrzJ4AaABAg.95JTXX88iPU95LxBxamUxL,0,3 years ago,jeff cohens,杰夫·科恩斯（Jeff Cohens）
19734,UgwR8wOve7iUIW0vzyp4AaABAg.95LYTQak8xN95OLZwteTI7,0,3 years ago,"@hondaneline4935 oh, you have a problem with your brain. you admit it",@hondanelorde4935 哦，你脑子有问题。你承认了
19660,UgzMa8ONDRlArT32Ne54AaABAg,0,3 years ago,oh my god that oven is a doggy,哦，天哪，烤箱是狗狗
